path,frame,backend,kinema_err_mm,kinema_jump_deg,kinema_violation_deg,kinema_numpy_err_mm,kinema_numpy_jump_deg,kinema_numpy_violation_deg,blender_limited_err_mm,blender_limited_jump_deg,blender_limited_violation_deg,blender_unlimited_err_mm,blender_unlimited_jump_deg,blender_unlimited_violation_deg
reach_out_z,8,PyRoki,7.851883362367001e-05,1.271630959294634,0.0,0.0008459736672715207,1.274315223638449,0.0,0.00015418663326152547,1.2800525825412596,0.0,0.00015418663326152547,1.2800525825412596,0.0
reach_out_z,9,PyRoki,9.83504860285229e-05,1.2580969394542536,0.0,0.0007940463043629347,1.2606821660551035,0.0,0.00016468353537443082,1.2570041091870516,0.0,0.00016468353537443082,1.2570041091870516,0.0
reach_out_z,10,PyRoki,0.00012128666487410445,1.243866240318532,0.0,0.0007468812212948656,1.2463626744601717,0.0,0.0002476687750010887,1.2355470699094566,0.0,0.0002476687750010887,1.2355470699094566,0.0
reach_out_z,11,PyRoki,0.0001468066908064338,1.2289217864145443,0.0,0.0007403118235623477,1.2313328431915587,0.0,0.00021490760299348766,1.2209065594235342,0.0,0.00021490760299348766,1.2209065594235342,0.0
reach_out_z,12,PyRoki,0.00014756100118412346,1.213280653215215,0.0,0.0007685301875011699,1.2155755967763393,0.0,0.00019082797281243946,1.2056103507772904,0.0,0.00019082797281243946,1.2056103507772904,0.0
reach_out_z,13,PyRoki,7.028863677424641e-05,1.1968608784505042,0.0,0.0008709215638758217,1.1990431238903236,0.0,0.00016340398937062404,1.1892418024313551,0.0,0.00016340398937062404,1.1892418024313551,0.0
reach_out_z,14,PyRoki,7.028863677424641e-05,1.1796624621204121,0.0,0.0009803390032365165,1.1817388396280961,0.0,0.00020701354726329155,1.1805025753883238,0.0,0.00020701354726329155,1.1805025753883238,0.0
reach_out_z,15,PyRoki,0.0001301187962038292,1.1616819891303536,0.0,0.001132904818428235,1.1636285930438073,0.0,0.00023760227440449558,1.160329611674691,0.0,0.00023760227440449558,1.160329611674691,0.0
reach_out_z,16,PyRoki,0.00012489448945403258,1.1428818934398934,0.0,0.0012032399325414842,1.144708969042872,0.0,0.00010133885226201596,1.141495365038381,0.0,0.00010133885226201596,1.141495365038381,0.0
reach_out_z,17,PyRoki,0.00018863363416749484,1.123265590143617,0.0,0.001341104507446289,1.1249731374361203,0.0,0.00015359765386647212,1.1240613071819234,0.0,0.00015359765386647212,1.1240613071819234,0.0
reach_out_z,18,PyRoki,8.429369702178807e-05,1.1028467396198638,0.0,0.0015242948356323745,1.1044108529397967,0.0,0.00020701354726329155,1.106094494570205,0.0,0.00020701354726329155,1.106094494570205,0.0
reach_out_z,19,PyRoki,0.0001519626234052415,1.0815775305444442,0.0,0.0016833036575283511,1.083022115553902,0.0,0.00015840151626966373,1.0815092286527441,0.0,0.00015840151626966373,1.0815092286527441,0.0
reach_out_z,20,PyRoki,9.541398640621973e-05,1.059543340281983,0.0,0.0018597222282675141,1.0608103403730205,0.0,0.00015840151626966373,1.054202132351033,0.0,0.00015840151626966373,1.054202132351033,0.0
reach_out_z,21,PyRoki,6.664001874625056e-05,1.0366485461841002,0.0,0.0019197068286435678,1.0377789424917372,0.0,0.00019082797281243946,1.0325640930604327,0.0,0.00019082797281243946,1.0325640930604327,0.0
reach_out_z,22,PyRoki,6.664001874625056e-05,1.012971695426251,0.0,0.002114915251637718,1.0139415822883928,0.0,0.00013328003749250113,1.0095087895170547,0.0,0.00013328003749250113,1.0095087895170547,0.0
reach_out_z,23,PyRoki,8.940696716308594e-05,0.9884922974409254,0.0,0.0023262998756035007,0.9893153352359119,0.0,0.0001884864366154897,0.9851762405988842,0.0,0.0001884864366154897,0.9851762405988842,0.0
reach_out_z,24,PyRoki,0.00014057727354849282,0.9632513333631435,0.0,0.0025226570074331147,0.9639002013342944,0.0,0.0002528810910653642,0.9634698994165837,0.0,0.0002528810910653642,0.9634698994165837,0.0
reach_out_z,25,PyRoki,8.429369702178807e-05,0.9372692937604148,0.0,0.002666974846068768,0.9377303315293906,0.0,0.00022351741790771484,0.9373649164087949,0.0,0.00022351741790771484,0.9373649164087949,0.0
reach_out_z,26,PyRoki,0.00018128044993574082,0.910508612592305,0.0,0.0029012526404120836,0.9108159711049554,0.0,0.00017441362009524742,0.9105222729706448,0.0,0.00017441362009524742,0.9105222729706448,0.0
reach_out_z,27,PyRoki,0.00014675941767984784,0.8830614974126085,0.0,0.003125161107467502,0.8831844408176688,0.0,0.00016391277313232422,0.8829487992913033,0.0,0.00016391277313232422,0.8829487992913033,0.0
reach_out_z,28,PyRoki,7.450580596923828e-05,0.854924533126741,0.0,0.003217546838823743,0.8548528161404559,0.0,0.00019082797281243946,0.8546718161274506,0.0,0.00019082797281243946,0.8546718161274506,0.0
reach_out_z,29,PyRoki,0.00013328003749250113,0.8261079650184572,0.0,0.0034776896844107017,0.8258518329245818,0.0,0.00019082797281243946,0.8257083989520114,0.0,0.00019082797281243946,0.8257083989520114,0.0
reach_out_z,30,PyRoki,8.940696716308594e-05,0.7966732647902873,0.0,0.0037168168020519587,0.7962019817375564,0.0,0.0001884864366154897,0.7960961138054212,0.0,0.0001884864366154897,0.7960961138054212,0.0
reach_out_z,31,PyRoki,6.664001874625056e-05,0.77033622877349,0.0,0.003825856813402465,0.7659374135252299,0.0,0.00021490760299348766,0.7658554512551896,0.0,0.00021490760299348766,0.7658554512551896,0.0
reach_out_z,32,PyRoki,2.9802322387695312e-05,0.7885763956943544,0.0,0.004085092939915279,0.7828806582567985,0.0,0.00024027400458748784,0.7829125680468272,0.0,0.00024027400458748784,0.7829125680468272,0.0
reach_out_z,33,PyRoki,7.300048299977714e-05,0.8068648675272984,0.0,0.004448140134444922,0.8002490822642004,0.0,0.00016858739404357613,0.8002330740083333,0.0,0.00016858739404357613,0.8002330740083333,0.0
reach_out_z,34,PyRoki,0.00010745380149674383,0.8253041371305113,0.0,0.0046070380610077335,0.8177546436635317,0.0,0.00016858739404357613,0.8175992568599139,0.0,0.00016858739404357613,0.8175992568599139,0.0
reach_out_z,35,PyRoki,8.429369702178807e-05,0.8440205630036389,0.0,0.004961527293123426,0.8354493159255075,0.0,0.00016049041769309352,0.8350546590575276,0.0,0.00016049041769309352,0.8350546590575276,0.0
reach_out_z,36,PyRoki,0.00016049041769309352,0.8629675077612542,0.0,0.005259835510283492,0.8533894481107807,0.0,0.0002980232238769531,0.8526406886230179,0.0,0.0002980232238769531,0.8526406886230179,0.0
reach_out_z,37,PyRoki,0.00010745380149674383,0.8825014219006675,0.0,0.005618350383888714,0.8857184409997435,0.0,0.00019082797281243946,0.8935731585452583,0.0,0.00019082797281243946,0.8935731585452583,0.0
reach_out_z,38,PyRoki,5.9604644775390625e-05,0.9267678779115202,0.0,0.005792777302355963,0.9303332366582668,0.0,0.00021490760299348766,0.939041727850033,0.0,0.00021490760299348766,0.939041727850033,0.0
reach_out_z,39,PyRoki,0.00011920928955078125,0.9712733905433232,0.0,0.0064102017447976315,0.9752963719644607,0.0,0.00014901161193847656,0.98560995761118,0.0,0.00014901161193847656,0.98560995761118,0.0
reach_out_z,40,PyRoki,8.940696716308594e-05,1.016216035282007,0.0,0.006628186580962171,1.0206624884316853,0.0,0.00010745380149674383,1.0343365271500509,0.0,0.00010745380149674383,1.0343365271500509,0.0
reach_out_z,41,PyRoki,0.000303925246810483,1.0615821517492319,0.0,0.007224097700387223,1.066499887951641,0.0,0.00023276357876976294,1.0757479640878382,0.0,0.00023276357876976294,1.0757479640878382,0.0
reach_out_z,42,PyRoki,8.429369702178807e-05,1.1074127210800173,0.0,0.007704577632955499,1.1128905327943674,0.0,0.00013328003749250113,1.1252121940570705,0.0,0.00013328003749250113,1.1252121940570705,0.0
reach_out_z,43,PyRoki,0.0001228781230931777,1.153844347057764,0.0,0.008173935503901527,1.1599095550407355,0.0,0.00016049041769309352,1.189682349632821,0.0,0.00016049041769309352,1.189682349632821,0.0
reach_out_z,44,PyRoki,0.00018128044993574082,1.2009658221416821,0.0,0.00869615221617857,1.2076389169607844,0.0,0.00013328003749250113,1.240048164572495,0.0,0.00013328003749250113,1.240048164572495,0.0
reach_out_z,45,PyRoki,0.0001228781230931777,1.2488454482234714,0.0,0.009391657069100215,1.2562083921487452,0.0,0.0001884864366154897,1.292504017398193,0.0,0.0001884864366154897,1.292504017398193,0.0
reach_out_z,46,PyRoki,0.0002457562461863554,1.2975788479515125,0.0,0.010180972347268408,1.3056999428746576,0.0,0.00021490760299348766,1.3373715300560067,0.0,0.00021490760299348766,1.3373715300560067,0.0
reach_out_z,47,PyRoki,0.00014600096599955427,1.3472753043525252,0.0,0.010827967513385635,1.3562570031110919,0.0,0.00016049041769309352,1.3782775329952133,0.0,0.00016049041769309352,1.3782775329952133,0.0
reach_out_z,48,PyRoki,0.00010745380149674383,1.39805776083157,0.0,0.011571516849451997,1.4080161766414485,0.0,0.00013328003749250113,1.4334996124347663,0.0,0.00013328003749250113,1.4334996124347663,0.0
reach_out_z,49,PyRoki,6.664001874625056e-05,1.4502062551446173,0.0,0.012805881417464868,1.4611277276274677,0.0,0.0001837138534477048,1.5045130892353886,0.0,0.0001837138534477048,1.5045130892353886,0.0
reach_out_z,50,PyRoki,8.429369702178807e-05,1.503645655210797,0.0,0.013769059980823306,1.5157829013659097,0.0,0.0007001960351747709,1.5706019996444323,0.0,0.0007001960351747709,1.5706019996444323,0.0
reach_out_z,51,PyRoki,0.00013328003749250113,1.5586833195427598,0.0,0.014936048675366582,1.572118301640175,0.0,0.0024445172136318537,1.6297446076675726,0.0,0.0024445172136318537,1.6297446076675726,0.0
reach_out_z,52,PyRoki,0.00022302015940987713,1.615513908531851,0.0,0.016293886599061707,1.6304276265845739,0.0,0.007786566100818084,1.669684138839222,0.0,0.007786566100818084,1.669684138839222,0.0
reach_out_z,53,PyRoki,8.940696716308594e-05,1.6742671957723008,0.0,0.018072202998135254,1.6908679705500167,0.0,0.019209533023014716,1.7271191995698594,0.0,0.019209533023014716,1.7271191995698594,0.0
reach_out_z,54,PyRoki,0.00017881393432617188,1.7352744454388547,0.0,0.0196722418913488,1.753746692049154,0.0,0.015110688539458027,1.7945775629074903,0.0,0.015110688539458027,1.7945775629074903,0.0
reach_out_z,55,PyRoki,0.00013328003749250113,1.798679091504083,0.0,0.021859713978595992,1.8193028477029363,0.0,0.012110601917407784,1.8617729639620757,0.0,0.012110601917407784,1.8617729639620757,0.0
reach_out_z,56,PyRoki,0.0001228781230931777,1.864815813237316,0.0,0.02432300433611966,1.8879291733886394,0.0,0.05261585458194097,1.9207550625397207,0.0,0.05261585458194097,1.9207550625397207,0.0
reach_out_z,57,PyRoki,0.00011920928955078125,1.9339680634891105,0.0,0.02719926876008695,1.9598783861055538,0.0,0.04882552777785505,2.00607095546235,0.0,0.04882552777785505,2.00607095546235,0.0
reach_out_z,58,PyRoki,0.00021490760299348766,2.006511502663816,0.0,0.030783995832200282,2.035591033055145,0.0,0.05000037510203854,2.0843210176886013,0.0,0.05000037510203854,2.0843210176886013,0.0
reach_out_z,59,PyRoki,5.9604644775390625e-05,2.0826203005852677,0.0,0.034847161159000724,2.115408623695914,0.0,0.010968914696754527,2.1760948544714775,0.0,0.010968914696754527,2.1760948544714775,0.0
arc_over_top,0,PyRoki,5.625064995341562e-05,0.0,0.0,0.00437526741936399,0.0,0.0,0.08921987359223202,0.0,0.0,0.08921987359223202,0.0,0.0
arc_over_top,1,PyRoki,6.420049048816445e-05,1.7389183513610562,0.0,0.0033657518523879707,1.7463837481238802,0.0,0.027425677500996153,1.8704951155321818,0.0,0.027425677500996153,1.8704951155321818,0.0
arc_over_top,2,PyRoki,6.828569911354542e-05,1.6890955364603983,0.0,0.0032839485201735658,1.6966633860607727,0.0,0.035486348104271245,1.821724149763706,0.0,0.035486348104271245,1.821724149763706,0.0
arc_over_top,3,PyRoki,0.00010133885226201596,1.6244956072904178,0.0,0.003128392239901461,1.6312028530553702,0.0,0.04175948800344353,1.7648799003962745,0.0,0.04175948800344353,1.7648799003962745,0.0
arc_over_top,4,PyRoki,9.424321830774485e-05,1.54548397897171,0.0,0.002935046507948851,1.551224752969106,0.0,0.051278567778529974,1.6892560459058936,0.0,0.051278567778529974,1.6892560459058936,0.0
arc_over_top,5,PyRoki,0.0001228781230931777,1.4528973496776023,0.0,0.0026740838537722984,1.457555538691551,0.0,0.07607106276022116,1.5954775486016186,0.0,0.07607106276022116,1.5954775486016186,0.0
arc_over_top,6,PyRoki,6.705522537231445e-05,1.3479105119453363,0.0,0.0027510304095492593,1.351455380124573,0.0,0.08942077078159234,1.4829023707014684,0.0,0.08942077078159234,1.4829023707014684,0.0
arc_over_top,7,PyRoki,5.1619136559035694e-05,1.2320909941894302,0.0,0.0027871545531782446,1.2344747302097645,0.0,0.09264073006392863,1.4053677707907761,0.0,0.09264073006392863,1.4053677707907761,0.0
arc_over_top,8,PyRoki,8.940696716308594e-05,1.1072624569182772,0.0,0.0028725249456913494,1.1084372494555192,0.0,0.08635899158935004,1.3162320945748174,0.0,0.08635899158935004,1.3162320945748174,0.0
arc_over_top,9,PyRoki,0.00017184857420132752,0.9752553908294407,0.0,0.0030373888934461662,0.9752963719644607,0.0,0.071116236333247,1.1879090617695565,0.0,0.071116236333247,1.1879090617695565,0.0
arc_over_top,10,PyRoki,0.00011250129990683123,1.0199931298930243,0.0,0.0033107415902663326,1.0205053940807751,0.0,0.047591220284334546,1.026052361460472,0.0,0.047591220284334546,1.026052361460472,0.0
arc_over_top,11,PyRoki,0.0001043081283569336,1.1319740813353834,0.0,0.0035473527947346,1.1325478172256642,0.0,0.03230423625338367,1.1471985729953416,0.0,0.03230423625338367,1.1471985729953416,0.0
arc_over_top,12,PyRoki,0.0001228781230931777,1.2370633719051993,0.0,0.003845654543302971,1.2377463908222006,0.0,0.024866390596492916,1.2874496774123836,0.0,0.024866390596492916,1.2874496774123836,0.0
arc_over_top,13,PyRoki,9.996002811937584e-05,1.3351858695216026,0.0,0.004071508819821966,1.335971341276154,0.0,0.08050415462970575,1.4347495370528784,0.0,0.08050415462970575,1.4347495370528784,0.0
arc_over_top,14,PyRoki,0.00010745380149674383,1.4263142534279127,0.0,0.0042413636619142115,1.4271611968849942,0.0,0.033192633410506045,1.5429670542625602,0.0,0.033192633410506045,1.5429670542625602,0.0
arc_over_top,15,PyRoki,0.0001228781230931777,1.5104143726782797,0.0,0.004683992242033764,1.5113432784054015,0.0,0.02254659438840746,1.6388970611553897,0.0,0.02254659438840746,1.6388970611553897,0.0
arc_over_top,16,PyRoki,0.00013657139822709083,1.587663812191124,0.0,0.004863739926733136,1.5887634726474962,0.0,0.05304239073214897,1.7496827294929964,0.0,0.05304239073214897,1.7496827294929964,0.0
arc_over_top,17,PyRoki,0.00012013700229374392,1.6582811380198859,0.0,0.0052610174009515495,1.659537892827168,0.0,0.02380111032341182,1.8143373001763372,0.0,0.02380111032341182,1.8143373001763372,0.0
arc_over_top,18,PyRoki,0.00018907453925087332,1.7225122369746857,0.0,0.005575603546929158,1.7239807276462384,0.0,0.010315823242860978,1.8902548528010288,0.0,0.010315823242860978,1.8902548528010288,0.0
arc_over_top,19,PyRoki,0.0001548574096771071,1.7805893354873041,0.0,0.005853880920677765,1.7823242035364872,0.0,0.004230040477735257,1.9446982906752004,0.0,0.004230040477735257,1.9446982906752004,0.0
arc_over_top,20,PyRoki,0.0001228781230931777,1.832853943016242,0.0,0.006301218145634963,1.8348688488213953,0.0,0.0013267892175645867,2.008191729199639,0.0,0.0013267892175645867,2.008191729199639,0.0
arc_over_top,21,PyRoki,0.00014675941767984784,1.8794836444799188,0.0,0.006513989397240274,1.8818947012569331,0.0,0.0007009883812868045,2.0274733532265845,0.0,0.0007009883812868045,2.0274733532265845,0.0
arc_over_top,22,PyRoki,6.664001874625056e-05,1.9208882512285361,0.0,0.006963866016376718,1.9236886287882413,0.0,0.00028115454709698565,2.058994676246194,0.0,0.00028115454709698565,2.058994676246194,0.0
arc_over_top,23,PyRoki,0.00016323404237781946,1.9572111972346637,0.0,0.007223851802955343,1.96050334841461,0.0,0.00017120130796843851,2.080550753266754,0.0,0.00017120130796843851,2.080550753266754,0.0
arc_over_top,24,PyRoki,6.664001874625056e-05,1.9887871617676327,0.0,0.007792780190032095,1.99259157713533,0.0,0.00021696418193818684,2.0828252062603685,0.0,0.00021696418193818684,2.0828252062603685,0.0
arc_over_top,25,PyRoki,4.214684851089403e-05,2.015752748610843,0.0,0.008211878379258426,2.0201855413821814,0.0,0.00019314112360500874,2.0921142635315855,0.0,0.00019314112360500874,2.0921142635315855,0.0
arc_over_top,26,PyRoki,9.424321830774485e-05,2.0384221464661154,0.0,0.008602294648274705,2.043496977019435,0.0,0.00023466372114455138,2.0957752449267124,0.0,0.00023466372114455138,2.0957752449267124,0.0
arc_over_top,27,PyRoki,0.00016049041769309352,2.0568226760901296,0.0,0.009249865054504983,2.0626761482088307,0.0,0.00019082797281243946,2.094791697686231,0.0,0.00019082797281243946,2.094791697686231,0.0
arc_over_top,28,PyRoki,8.429369702178807e-05,2.0712685261847072,0.0,0.009709750309495531,2.0778733191121095,0.0,0.00020212918469683134,2.0888289425408098,0.0,0.00020212918469683134,2.0888289425408098,0.0
arc_over_top,29,PyRoki,7.300048299977714e-05,2.0818211684523766,0.0,0.010233876239929784,2.0892524142693505,0.0,0.00011151007970493857,2.078931998433461,0.0,0.00011151007970493857,2.078931998433461,0.0
arc_over_top,30,PyRoki,8.940696716308594e-05,2.088473772703969,0.0,0.010952383887968858,2.0968680751939144,0.0,0.0001519626234052415,2.086936980140716,0.0,0.0001519626234052415,2.086936980140716,0.0
arc_over_top,31,PyRoki,0.00013328003749250113,2.0914380748037544,0.0,0.01165712802017976,2.100809094345012,0.0,0.00013657139822709083,2.093405169284718,0.0,0.00013657139822709083,2.093405169284718,0.0
arc_over_top,32,PyRoki,2.9802322387695312e-05,2.090700414373393,0.0,0.012423315338157152,2.1010891321009826,0.0,0.0001519626234052415,2.1142782273882776,0.0,0.0001519626234052415,2.1142782273882776,0.0
arc_over_top,33,PyRoki,0.00011151007970493857,2.086288112169565,0.0,0.013028115143147669,2.0978038111102064,0.0,0.0001519626234052415,2.128771888807044,0.0,0.0001519626234052415,2.128771888807044,0.0
arc_over_top,34,PyRoki,0.0001228781230931777,2.0782421493272896,0.0,0.013866793548972236,2.090864338913473,0.0,0.00013657139822709083,2.1371866818645,0.0,0.00013657139822709083,2.1371866818645,0.0
arc_over_top,35,PyRoki,8.429369702178807e-05,2.0664259220631678,0.0,0.014804106787465588,2.0802502249432737,0.0,0.00010745380149674383,2.141018417988877,0.0,0.00010745380149674383,2.141018417988877,0.0
arc_over_top,36,PyRoki,9.424321830774485e-05,2.050941883214749,0.0,0.01554621800695784,2.0659682993887767,0.0,6.664001874625056e-05,2.1393040405072044,0.0,6.664001874625056e-05,2.1393040405072044,0.0
arc_over_top,37,PyRoki,6.664001874625056e-05,2.0315373157827428,0.0,0.016287916669395393,2.0478546377099036,0.0,0.00036983709472390583,2.1321869833920504,0.0,0.00036983709472390583,2.1321869833920504,0.0
arc_over_top,38,PyRoki,0.0001497548166084422,2.0082327103346587,0.0,0.017425141638980984,2.025840938014952,0.0,0.002195937768962706,2.1192847560498964,0.0,0.002195937768962706,2.1192847560498964,0.0
arc_over_top,39,PyRoki,0.00013657139822709083,1.9809051234654376,0.0,0.018596631259863737,1.9997769361421833,0.0,0.010858274840024672,2.0997162640778098,0.0,0.010858274840024672,2.0997162640778098,0.0
arc_over_top,40,PyRoki,0.0001497548166084422,1.9493974608241693,0.0,0.019490884029566273,1.9695396886865368,0.0,0.04995172402927347,2.068734526002632,0.0,0.04995172402927347,2.068734526002632,0.0
arc_over_top,41,PyRoki,8.940696716308594e-05,1.9135253073032623,0.0,0.020669973214794298,1.9349208748783273,0.0,0.046390921474404476,2.0400374862048234,0.0,0.046390921474404476,2.0400374862048234,0.0
arc_over_top,42,PyRoki,8.429369702178807e-05,1.8731486440247318,0.0,0.0217913319831996,1.895742909799134,0.0,0.04370415063361231,1.9993158983732073,0.0,0.04370415063361231,1.9993158983732073,0.0
arc_over_top,43,PyRoki,5.3726900748371914e-05,1.8280147539892881,0.0,0.022966126756205105,1.8517735670171769,0.0,0.04139035383427341,1.958952895473017,0.0,0.04139035383427341,1.958952895473017,0.0
arc_over_top,44,PyRoki,9.064022496787041e-05,1.7780245994539643,0.0,0.023908285086752547,1.8028216012356957,0.0,0.03927762931032331,1.9115035713089386,0.0,0.03927762931032331,1.9115035713089386,0.0
arc_over_top,45,PyRoki,6.664001874625056e-05,1.7228947275682065,0.0,0.025089537832391564,1.7486172199824743,0.0,0.03711897199343098,1.8572445485423572,0.0,0.03711897199343098,1.8572445485423572,0.0
arc_over_top,46,PyRoki,6.828569911354542e-05,1.6624134024677435,0.0,0.02609572847291955,1.688941857204073,0.0,0.03479066300728835,1.797668223506921,0.0,0.03479066300728835,1.797668223506921,0.0
arc_over_top,47,PyRoki,6.664001874625056e-05,1.5963074165857751,0.0,0.02704437193267906,1.623529135522861,0.0,0.03235250402730288,1.7314290489361372,0.0,0.03235250402730288,1.7314290489361372,0.0
arc_over_top,48,PyRoki,0.00010848209096909342,1.5274830154141417,0.0,0.02791380479083264,1.5521570737908126,0.0,0.029316170524423018,1.6568433831995981,0.0,0.029316170524423018,1.6568433831995981,0.0
arc_over_top,49,PyRoki,6.664001874625056e-05,1.503102655171781,0.0,0.028571759408455112,1.515379920204879,0.0,0.025693339881590328,1.576332528358073,0.0,0.025693339881590328,1.576332528358073,0.0
arc_over_top,50,PyRoki,0.0001519626234052415,1.4742604738541099,0.0,0.028926696620559834,1.4863618615160799,0.0,0.02117202792928576,1.5266924210177126,0.0,0.02117202792928576,1.5266924210177126,0.0
arc_over_top,51,PyRoki,7.450580596923828e-05,1.4409547639138351,0.0,0.02915948225945417,1.452712934570012,0.0,0.0156382202523208,1.4907741637199081,0.0,0.0156382202523208,1.4907741637199081,0.0
arc_over_top,52,PyRoki,0.00013657139822709083,1.4030352611892167,0.0,0.02910288338312341,1.4144228940829204,0.0,0.010765622324383958,1.4491697739380678,0.0,0.010765622324383958,1.4491697739380678,0.0
arc_over_top,53,PyRoki,6.705522537231445e-05,1.3606027109705123,0.0,0.028688818312776757,1.3714883249602203,0.0,0.043079636497114285,1.3970964117058906,0.0,0.043079636497114285,1.3970964117058906,0.0
arc_over_top,54,PyRoki,3.0719530773294425e-05,1.3136468679739677,0.0,0.02774631826400646,1.323917764938374,0.0,0.030835889216178764,1.352809465127528,0.0,0.030835889216178764,1.352809465127528,0.0
arc_over_top,55,PyRoki,8.560065398421926e-05,1.2623316567396616,0.0,0.026505274759141165,1.2718666008209993,0.0,0.017421275371640007,1.2968650931832462,0.0,0.017421275371640007,1.2968650931832462,0.0
arc_over_top,56,PyRoki,0.00014770200551747538,1.2068380772806004,0.0,0.024888687624194012,1.215456068465864,0.0,0.04102387983639524,1.2300590129113513,0.0,0.04102387983639524,1.2300590129113513,0.0
arc_over_top,57,PyRoki,0.0001383883924857282,1.1473129786639393,0.0,0.02262752489636145,1.1549679131762312,0.0,0.02163348919366885,1.1719084898651553,0.0,0.02163348919366885,1.1719084898651553,0.0
arc_over_top,58,PyRoki,0.00012737006692050963,1.0842088609221916,0.0,0.02005163171669117,1.0907146161066288,0.0,0.037744709691636305,1.0967951920152323,0.0,0.037744709691636305,1.0967951920152323,0.0
arc_over_top,59,PyRoki,0.00012693349299878494,1.0177681957708926,0.0,0.017160109314349557,1.02310769615455,0.0,0.012976422466253374,1.0311118240881585,0.0,0.012976422466253374,1.0311118240881585,0.0
reach_far_y,0,PyRoki,11.340569202644904,0.0,0.0,15.709063333422064,0.0,0.0,15.940441172224203,0.0,0.0,15.940441172224203,0.0,0.0
reach_far_y,1,PyRoki,0.14817894511002552,2.040497670200153,0.0,0.20243148451237714,1.2146945023734077,0.0,0.29066464758758487,1.2153058043041238,0.0,0.29066464758758487,1.2153058043041238,0.0
reach_far_y,2,PyRoki,8.429369702178807e-05,22.242020961070995,0.0,0.010468805467696744,22.276706374226194,0.0,0.009174130761505613,20.592410966648433,0.0,0.009174130761505613,20.592410966648433,0.0
reach_far_y,3,PyRoki,0.0001228781230931777,9.1710589231162,0.0,0.03707750274436869,9.14364254378777,0.0,0.005803729696385553,9.167327932282081,0.0,0.005803729696385553,9.167327932282081,0.0
reach_far_y,4,PyRoki,0.00026151431761360536,6.900656231679773,0.0,0.010495326941606417,6.9157680252184255,0.0,0.028330426878235608,6.910037496504785,0.0,0.028330426878235608,6.910037496504785,0.0
reach_far_y,5,PyRoki,0.0001228781230931777,5.698655635878834,0.0,0.004427425631535979,5.701534560613995,0.0,0.02426306252097412,5.695483013009363,0.0,0.02426306252097412,5.695483013009363,0.0
reach_far_y,6,PyRoki,7.300048299977714e-05,4.9068215601155005,0.0,0.07040253528552914,4.883639898072477,0.0,0.015779506530850477,4.903013729653218,0.0,0.015779506530850477,4.903013729653218,0.0
reach_far_y,7,PyRoki,0.00013075715880680268,4.323414121969691,0.0,0.0472462623525441,4.332788556605534,0.0,0.03161750068710632,4.32808597136198,0.0,0.03161750068710632,4.32808597136198,0.0
reach_far_y,8,PyRoki,0.00010848209096909342,3.86195971145446,0.0,0.03325311895256421,3.8672940891962395,0.0,0.023180503261691816,3.85879391877416,0.0,0.023180503261691816,3.85879391877416,0.0
reach_far_y,9,PyRoki,0.00029839552036674006,3.478509476355359,0.0,0.023890985782941094,3.4817606464002844,0.0,0.03059087903984832,3.4802989859179028,0.0,0.03059087903984832,3.4802989859179028,0.0
reach_far_y,10,PyRoki,7.300048299977714e-05,3.1476995091895463,0.0,0.017396210643873106,3.14981686783225,0.0,0.010981377353408138,3.1419006785842054,0.0,0.010981377353408138,3.1419006785842054,0.0
reach_far_y,11,PyRoki,0.00016858739404357613,2.853830620149748,0.0,0.012635596012514794,2.8553264315779803,0.0,0.03040216693338046,2.8588781299463872,0.0,0.03040216693338046,2.8588781299463872,0.0
reach_far_y,12,PyRoki,0.00011151007970493857,2.586688261332209,0.0,0.008835622137483129,2.587787921788581,0.0,0.016885612943288553,2.582986298802062,0.0,0.016885612943288553,2.582986298802062,0.0
reach_far_y,13,PyRoki,0.00016118070224511576,2.3391212246759268,0.0,0.006150046991928585,2.339940847376328,0.0,0.016390979287299195,2.338807035974106,0.0,0.016390979287299195,2.338807035974106,0.0
reach_far_y,14,PyRoki,0.00016858739404357613,2.1060205286817317,0.0,0.0045290951245893826,2.106689887220393,0.0,0.003915490996931136,2.1028171699609954,0.0,0.003915490996931136,2.1028171699609954,0.0
reach_far_y,15,PyRoki,0.0002119163074095233,1.8837525127111772,0.0,0.003564119779574771,1.8842784372772676,0.0,0.0011933030006600275,1.8830899843616855,0.0,0.0011933030006600275,1.8830899843616855,0.0
reach_far_y,16,PyRoki,0.00010975390570354636,1.914399571517024,0.0,0.003933518484961938,1.9143551752874188,0.0,0.0007344020325155024,1.9143893262332692,0.0,0.0007344020325155024,1.9143893262332692,0.0
reach_far_y,17,PyRoki,0.0001341104507446289,1.9760334910399269,0.0,0.004756155608402914,1.9759890948103214,0.0,0.0005094802676820385,1.9760164155670015,0.0,0.0005094802676820385,1.9760164155670015,0.0
reach_far_y,18,PyRoki,0.0002016135920246662,2.0350394952796664,0.0,0.006085324132472527,2.035000221691939,0.0,0.00021335215960854818,2.035020712259449,0.0,0.00021335215960854818,2.035020712259449,0.0
reach_far_y,19,PyRoki,6.828569911354542e-05,2.0906594332383728,0.0,0.007089508346310792,2.0906286973871078,0.0,0.00016340398937062404,2.090649187954618,0.0,0.00016340398937062404,2.090649187954618,0.0
